id,nom,type,siren,geo_mode,groupement_siren,departement_code,region_code,adresse,code_postal,ville,latitude,longitude,telephone,finess,finess_ej,categorie_finess,created_at,updated_at,created_by
cml462x9g03jv10efrom6u7d4,FOYER LES ALIZES PEAGE DE R. FIR,CLINIQUE,,ADRESSE,,38,,ALLEE 8,38550,LE PEAGE DE ROUSSILLON,45.375179211,4.7961363089,0474296380,380801365,380792341,Foyer Hébergement Adultes Handicapés,2026-02-01 20:01:57.989,2026-02-01 20:01:57.989,
cml462x9i03jx10efg5fxbox2,MAS GRAND OUEST,CLINIQUE,,ADRESSE,,38,,195 CHE DE FAYARET,38270,BEAUREPAIRE,45.335669,5.047118,0474783730,380801415,380792341,Maison d'Accueil Spécialisée (M.A.S.),2026-02-01 20:01:57.99,2026-02-01 20:01:57.99,
cml462x9j03jz10efkx1qx7yl,MAS LA CHARMINELLE ST-EGREVE,CLINIQUE,,ADRESSE,,38,,1 PL POMPEE BP 335,38523,ST EGREVE CEDEX,45.237962378,5.689611553,0476755036,380801423,380792341,Maison d'Accueil Spécialisée (M.A.S.),2026-02-01 20:01:57.992,2026-02-01 20:01:57.992,
cml462x9l03k110eficyxjf0f,FOYER LES GANTIERS LA MURE FSIG,CLINIQUE,,ADRESSE,,38,,4 BD AUGUSTE VIAL,38350,LA MURE D ISERE,44.901998,5.783303,0476787420,380802496,380792341,Foyer Hébergement Adultes Handicapés,2026-02-01 20:01:57.993,2026-02-01 20:01:57.993,
cml462x9m03k310efxlrun9ps,FOYER APPART.CRS BRILLIER VIENNE FIR,CLINIQUE,,ADRESSE,,38,,25 CRS BRILLIER,38200,VIENNE,45.522072,4.871883,0474296380,380802520,380792341,Foyer Hébergement Adultes Handicapés,2026-02-01 20:01:57.995,2026-02-01 20:01:57.995,
cml462x9o03k510efguxexm4c,FOYER PREVERT PEAGE DE R. FIR,CLINIQUE,,ADRESSE,,38,,20 R DE LA REPUBLIQUE,38550,LE PEAGE DE ROUSSILLON,45.376039,4.798231,0474296380,380802538,380792341,Foyer Hébergement Adultes Handicapés,2026-02-01 20:01:57.996,2026-02-01 20:01:57.996,
cml462x9q03k710ef8pzg9kok,FOYER DE MOZAS CAMILLE VEYRON,PSYCHIATRIE,,ADRESSE,,38,,CHE DE MOZAS CS 84019,38307,BOURGOIN JALLIEU CEDEX,45.615563,5.279572,0474432379,380802579,380804138,Foyer de Vie pour Adultes Handicapés,2026-02-01 20:01:57.998,2026-02-01 20:01:57.998,
cml462x9r03k910effj6unxhq,FOYER ALHPI LA SOURCE,PSYCHIATRIE,,ADRESSE,,38,,5 CHE DES CHAMBONS B,38650,MONESTIER DE CLERMONT,44.916104759,5.633189474,0476269198,380803668,380003608,Foyer de Vie pour Adultes Handicapés,2026-02-01 20:01:58,2026-02-01 20:01:58,
cml462x9v03kb10efk5wxw8b1,FOYER LOGEMENT RUA FSEF GRENOBLE,CLINIQUE,,ADRESSE,,38,,291 R DE LA HOUILLE BLANCHE,38040,GRENOBLE CEDEX 9,45.191911,5.758002,0476012930,380803726,750720575,Foyer Hébergement Adultes Handicapés,2026-02-01 20:01:58.003,2026-02-01 20:01:58.003,
cml462x9y03kd10efc36n6fok,ESAT ISATIS,HAD,,ADRESSE,,38,,6 AV BENOIT FRACHON,38093,VILLEFONTAINE CEDEX,45.619154,5.14332,0474960907,380803940,380793315,Etablissement et Service d'Aide par le Travail (E.S.A.T.),2026-02-01 20:01:58.006,2026-02-01 20:01:58.006,
cml462xa103kf10efozbdey6v,AGDUC CENTRE DE DIALYSE VOIRON,CLINIQUE,,ADRESSE,,38,,34 AV JACQUES CHIRAC,38500,VOIRON,45.373706,5.575966,0476315232,380803965,380793802,Centre de dialyse,2026-02-01 20:01:58.009,2026-02-01 20:01:58.009,
cml462xa403kh10ef2pkwhnsl,ESAT AFIPH ENTR NORD ISERE TOUR DU PIN,HAD,,ADRESSE,,38,,23 BD VICTOR HUGO,38110,LA TOUR DU PIN,45.570384,5.450579,0474832450,380804153,380792341,Etablissement et Service d'Aide par le Travail (E.S.A.T.),2026-02-01 20:01:58.012,2026-02-01 20:01:58.012,
cml462xa603kj10efe3kyol9g,ESAT AFIPH ENTRE ISERE RHOD ST MAURICE,HAD,,ADRESSE,,38,,11 R NARVICK,38550,ST MAURICE L EXIL,45.402764,4.777352,0474537660,380804161,380792341,Etablissement et Service d'Aide par le Travail (E.S.A.T.),2026-02-01 20:01:58.015,2026-02-01 20:01:58.015,
cml462xa903kl10eftxeqtmf8,UNITE ESAT MESSIDOR NORD ISERE,HAD,,ADRESSE,,38,,333 R DENIS CRAPON ZA DE L'ABBAYE NORD,38780,ESTRABLIN,45.521171,4.924941,0474317530,380804328,690002290,Etablissement et Service d'Aide par le Travail (E.S.A.T.),2026-02-01 20:01:58.017,2026-02-01 20:01:58.017,
cml462xab03kn10efgaot9u5x,CRCPFC LA GRANGE SUR LE MONT,PSYCHIATRIE,,ADRESSE,,39,,GRANGE SUR LE MONT BP 104,39110,PONT D HERY,46.882921,5.908848,0384531616,390000172,250006335,Etablissement de santé privé autorisé en SSR,2026-02-01 20:01:58.019,2026-02-01 20:01:58.019,
cml462xad03kp10efluuo0url,FOYER ACCUEIL LA TILLETTE APEI,PSYCHIATRIE,,ADRESSE,,39,,12 RTE DE LA MARRE CRANCOT,39570,HAUTEROCHE,46.688598424,5.6593975973,0384449350,390001642,390784254,Foyer de Vie pour Adultes Handicapés,2026-02-01 20:01:58.022,2026-02-01 20:01:58.022,
cml462xaf03kr10efolq7pux4,FOYER DE VIE LES 4 SAISONS CHS DOLE,PSYCHIATRIE,,ADRESSE,,39,,120 RTE NATIONALE BP 100,39108,DOLE CEDEX,47.068154565,5.461471549,0984829704,390004604,390780476,Foyer de Vie pour Adultes Handicapés,2026-02-01 20:01:58.023,2026-02-01 20:01:58.023,
cml462xah03kt10efn167stxi,AGATHE,EHPAD,,ADRESSE,,39,,8 R CHAUVIN BP 54,39602,ARBOIS CEDEX,46.908548284,5.767620406,0384371195,390005288,390007615,Foyer d'Accueil Médicalisé pour Adultes Handicapés (F.A.M.),2026-02-01 20:01:58.025,2026-02-01 20:01:58.025,
cml462xaj03kv10efnay932ry,MAS LE HAUT DU VERSAC,CLINIQUE,,ADRESSE,,39,,2 R DE L ESPOIR BP 17,39170,COTEAUX DU LIZON,46.395293926,5.797140814,0384473100,390005635,690791108,Maison d'Accueil Spécialisée (M.A.S.),2026-02-01 20:01:58.027,2026-02-01 20:01:58.027,
cml462xam03kx10efkjitilwm,MAS LA MAISON DU BOIS JOLI,CLINIQUE,,ADRESSE,,39,,1 AV LOUIS PAGET,39400,HAUTS DE BIENNE,46.522449,6.026654,0384415310,390006146,940004088,Maison d'Accueil Spécialisée (M.A.S.),2026-02-01 20:01:58.03,2026-02-01 20:01:58.03,
cml462xap03kz10ef9y4zyxcy,SERVICE ACCUEIL DE JOUR ETAPES,PSYCHIATRIE,,ADRESSE,,39,,3 R ANATOLE AMOUDRU,39100,DOLE,47.097498,5.503721,0384818993,390007011,390783769,Foyer de Vie pour Adultes Handicapés,2026-02-01 20:01:58.033,2026-02-01 20:01:58.033,
cml462xar03l110efo2nhxaol,VILLAGE REPIT FAMILLE LES CIZES,CLINIQUE,,ADRESSE,,39,,5 R DE CIZES,39170,COTEAUX DU LIZON,46.394213448,5.792880513,0384413100,390007102,390007094,Maison d'Accueil Spécialisée (M.A.S.),2026-02-01 20:01:58.035,2026-02-01 20:01:58.035,
cml462xat03l310efz4kbei0k,FOYER ACCUEIL SPECIALISE NOZEROY,PSYCHIATRIE,,ADRESSE,,39,,4 ALL DES BANNERETTES,39250,NOZEROY,46.778028,6.047602,0370961040,390007201,250000452,Foyer de Vie pour Adultes Handicapés,2026-02-01 20:01:58.037,2026-02-01 20:01:58.037,
cml462xau03l510ef6as8r0av,STRUCTURE D'ACCUEIL MISE A L'ABRI,PSYCHIATRIE,,ADRESSE,,39,,23 R DES ECOLES,39000,LONS LE SAUNIER,46.672679,5.546031,0384470453,390007862,390783785,Etablissement Expérimental Enfance Protégée,2026-02-01 20:01:58.039,2026-02-01 20:01:58.039,
cml462xaw03l710efag780ot7,MAS URTSA DU JURA,CLINIQUE,,ADRESSE,,39,,15 R DE CORNU,39150,CHAUX DES CROTENAY,46.667363073,5.955266827,,390008464,210014478,Maison d'Accueil Spécialisée (M.A.S.),2026-02-01 20:01:58.04,2026-02-01 20:01:58.04,
cml462xaz03l910efmy685yym,FOYER LE VAL CUISANCE ETAPES,PSYCHIATRIE,,ADRESSE,,39,,5 R VIEILLE DE SALINS,39380,MONT SOUS VAUDREY,46.981714,5.60669,0384800300,390780138,390783769,Foyer de Vie pour Adultes Handicapés,2026-02-01 20:01:58.043,2026-02-01 20:01:58.043,
cml462xb003lb10efyb1tlgmv,MECSS LA BELINE SALINS,PSYCHIATRIE,,ADRESSE,,39,,2 R DES TOURS BÉNITES BP 107,39110,SALINS LES BAINS,46.931354726,5.882993312,0384730856,390780369,210010294,Etablissement de santé privé autorisé en SSR,2026-02-01 20:01:58.045,2026-02-01 20:01:58.045,
cml462xb203ld10efzu26k2al,CLINIQUE DU JURA,CLINIQUE,,ADRESSE,,39,,9 R LOUIS ROUSSEAU,39000,LONS LE SAUNIER,46.671608,5.55698,0384351600,390780559,390000180,Etablissement de Soins Chirurgicaux,2026-02-01 20:01:58.046,2026-02-01 20:01:58.046,
cml462xb403lf10eftl0ankff,POLYCLINIQUE DU PARC,CLINIQUE,,ADRESSE,,39,,27 R DU DOCTEUR JEAN HEBERLING,39100,DOLE,47.09690373,5.506598021,0384707172,390780575,690046339,Etablissement de Soins Chirurgicaux,2026-02-01 20:01:58.048,2026-02-01 20:01:58.048,
cml462xb603lh10efxki73kno,FOYER DE VIE NOTRE MAISON,PSYCHIATRIE,,ADRESSE,,39,,RTE MONTDIDIER MARSONNAS,39240,AROMAS,46.27646106,5.488233657,0474507221,390781128,390000271,Foyer de Vie pour Adultes Handicapés,2026-02-01 20:01:58.05,2026-02-01 20:01:58.05,
cml462xb703lj10ef0rx1ukjx,ESAT ETAPES,HAD,,ADRESSE,,39,,9 R HENRI JEANRENAUD CS 50012,39107,DOLE CEDEX,47.107025548,5.501609515,0384794479,390782274,390783769,Etablissement et Service d'Aide par le Travail (E.S.A.T.),2026-02-01 20:01:58.052,2026-02-01 20:01:58.052,
cml462xb903ll10efm1y4l3bj,FOYER DU GEVOT ETAPES ORCHAMPS,CLINIQUE,,ADRESSE,,39,,37 R DE LA REPUBLIQUE,39700,ORCHAMPS,47.147168,5.655938,0384794019,390782282,390783769,Foyer Hébergement Adultes Handicapés,2026-02-01 20:01:58.054,2026-02-01 20:01:58.054,
cml462xbb03ln10eforu40gh3,ESAT PRESTIGE JURA SAINT CLAUDE,HAD,,ADRESSE,,39,,34 R DU PONT CENTRAL,39200,ST CLAUDE,46.389357711,5.86083618,0384450468,390782332,390007615,Etablissement et Service d'Aide par le Travail (E.S.A.T.),2026-02-01 20:01:58.056,2026-02-01 20:01:58.056,
cml462xbd03lp10efwgr5zopy,ESAT LES VIGNES JURALLIANCE ARBOIS,HAD,,ADRESSE,,39,,34 RTE DE VILLENEUVE ZI DE L'ETHOLE,39600,ARBOIS,46.92280266,5.764309599,0384661394,390782340,390007615,Etablissement et Service d'Aide par le Travail (E.S.A.T.),2026-02-01 20:01:58.058,2026-02-01 20:01:58.058,
cml462xbg03lr10efnezjfwow,RESIDENCE DU PARC JURALLIANCE,CLINIQUE,,ADRESSE,,39,,12 CHE DU PARC,39200,ST CLAUDE,46.400669,5.86083,0384450306,390782357,390007615,Foyer d'Accueil Polyvalent pour Adultes Handicapés,2026-02-01 20:01:58.06,2026-02-01 20:01:58.06,
cml462xbi03lt10efp0cd1o7p,FOYER LES FOUGERES,CLINIQUE,,ADRESSE,,39,,34 RTE VILLENEUVE D AVAL ZI DE L ETHOLE BP 54,39602,ARBOIS CEDEX,46.902829106,5.772228689,0384374585,390782365,390007615,Foyer Hébergement Adultes Handicapés,2026-02-01 20:01:58.063,2026-02-01 20:01:58.063,
cml462xbk03lv10efw4yt7j94,ESAT APEI,HAD,,ADRESSE,,39,,286 R DU MARCHET,39570,PERRIGNY,46.681082,5.582448,0384431036,390782456,390784254,Etablissement et Service d'Aide par le Travail (E.S.A.T.),2026-02-01 20:01:58.064,2026-02-01 20:01:58.064,
cml462xbl03lx10efnmg5b9hy,FOYER LES GLYCINES CRAMANS,CLINIQUE,,ADRESSE,,39,,38 GRANDE RUE,39600,CRAMANS,47.013144,5.778729,0384376657,390783405,390007615,Foyer Hébergement Adultes Handicapés,2026-02-01 20:01:58.066,2026-02-01 20:01:58.066,
cml462xbn03lz10efp4nu1uks,ESAT LES GLYCINES CRAMANS,HAD,,ADRESSE,,39,,38 GRANDE RUE,39600,CRAMANS,47.013144,5.778729,0384376492,390783413,390007615,Etablissement et Service d'Aide par le Travail (E.S.A.T.),2026-02-01 20:01:58.067,2026-02-01 20:01:58.067,
cml462xbp03m110efc3uiyl6o,FOYER DE VIE LE COLIBRI,PSYCHIATRIE,,ADRESSE,,39,,50 R VICTOR LORAIN,39000,LONS LE SAUNIER,46.677162,5.558518,0384243460,390783744,390000669,Foyer de Vie pour Adultes Handicapés,2026-02-01 20:01:58.069,2026-02-01 20:01:58.069,
cml462xbr03m310ef1n7fcfoj,ESAT ASMH SALINS LES BAINS,HAD,,ADRESSE,,39,,CHE DES ROUSSETS,39110,SALINS LES BAINS,46.952253,5.872168,0384737740,390784528,390783934,Etablissement et Service d'Aide par le Travail (E.S.A.T.),2026-02-01 20:01:58.071,2026-02-01 20:01:58.071,
cml462xbt03m510efu42l7djz,MAS LES POMMIERS JURALLIANCE ARBOIS,CLINIQUE,,ADRESSE,,39,,11 R CHAUVIN BP 54,39602,ARBOIS CEDEX,46.908548284,5.767620406,0384374690,390784700,390007615,Maison d'Accueil Spécialisée (M.A.S.),2026-02-01 20:01:58.073,2026-02-01 20:01:58.073,
cml462xbv03m710efi7s1s3r9,FOYER HEBERGEMENT ASMH SALINS,CLINIQUE,,ADRESSE,,39,,1 CHE DES MARGILLIENS,39110,SALINS LES BAINS,46.94997,5.875276,0384737740,390784775,390783934,Foyer Hébergement Adultes Handicapés,2026-02-01 20:01:58.075,2026-02-01 20:01:58.075,
cml462xbx03m910efnh4hcip5,FAM LE HAUT DE VERSAC,EHPAD,,ADRESSE,,39,,2 R DE L ESPOIR BP 17,39170,COTEAUX DU LIZON,46.395293926,5.797140814,0384413100,390785079,690791108,Foyer d'Accueil Médicalisé pour Adultes Handicapés (F.A.M.),2026-02-01 20:01:58.078,2026-02-01 20:01:58.078,
cml462xc003mb10ef6pv9x5ps,MAS VAL FLEURI,CLINIQUE,,ADRESSE,,39,,5 R ARTHUR RIMBAUD,39100,DOLE,47.085513,5.468179,0384820241,390786184,390783769,Maison d'Accueil Spécialisée (M.A.S.),2026-02-01 20:01:58.08,2026-02-01 20:01:58.08,
cml462xc203md10efc5rk1jmj,FOYER DE VIE HORIZONS,PSYCHIATRIE,,ADRESSE,,39,,11 R CHAUVIN BP 54,39602,ARBOIS CEDEX,46.908548284,5.767620406,0384374388,390786424,390007615,Foyer de Vie pour Adultes Handicapés,2026-02-01 20:01:58.082,2026-02-01 20:01:58.082,
cml462xc403mf10efpwngfds3,FOYER DE L ANCIEN HOTEL ETAPES,PSYCHIATRIE,,ADRESSE,,39,,3 R DE L EGLISE,39700,ORCHAMPS,47.148515325,5.656453927,0384812099,390786564,390783769,Foyer de Vie pour Adultes Handicapés,2026-02-01 20:01:58.084,2026-02-01 20:01:58.084,
cml462xc603mh10ef0x4df64e,MAS LA TOUR DE FLORE,CLINIQUE,,ADRESSE,,39,,2 R DE LA TOUR FLORE,39110,SALINS LES BAINS,46.939278892,5.876349484,0384730689,390787307,390783934,Maison d'Accueil Spécialisée (M.A.S.),2026-02-01 20:01:58.087,2026-02-01 20:01:58.087,
cml462xc903mj10efsvhh9003,INSTITUT HÉLIO- MARIN LABENNE,PSYCHIATRIE,,ADRESSE,,40,,315 RTE OCÉANE,40530,LABENNE,43.59020835,-1.440607245,0559454586,400000261,400780458,Etablissement de santé privé autorisé en SSR,2026-02-01 20:01:58.089,2026-02-01 20:01:58.089,
cml462xcb03ml10efp4tpex4e,ESAT LES JARDINS DE NONERES,HAD,,ADRESSE,,40,,1276 AV DE NONERES,40000,MONT DE MARSAN,43.904008,-0.495825,0558067304,400006805,400787305,Etablissement et Service d'Aide par le Travail (E.S.A.T.),2026-02-01 20:01:58.091,2026-02-01 20:01:58.091,
cml462xcd03mn10efphskcpgw,MAS L'ARCOLAN,CLINIQUE,,ADRESSE,,40,,806 RTE DE LEON,40140,MAGESCQ,43.789562098,-1.227682325,0558476700,400007084,400780193,Maison d'Accueil Spécialisée (M.A.S.),2026-02-01 20:01:58.093,2026-02-01 20:01:58.093,
cml462xcf03mp10efeggp4f0q,MAS MOSAIQUES,CLINIQUE,,ADRESSE,,40,,110 RTE D'ANGOUADE,40990,ST PAUL LES DAX,43.736965164,-1.049736958,0558976030,400008819,400011318,Maison d'Accueil Spécialisée (M.A.S.),2026-02-01 20:01:58.095,2026-02-01 20:01:58.095,
cml462xch03mr10efwfjttfhu,FOYER TOURNESOLEIL UNITE DE JOUR TOSSE,PSYCHIATRIE,,ADRESSE,,40,,73 AV DU GENERAL DE GAULLE,40230,TOSSE,43.693626,-1.330218,0558499291,400009528,400785879,Etablissement Expérimental pour Adultes Handicapés,2026-02-01 20:01:58.097,2026-02-01 20:01:58.097,
cml462xcj03mt10efqvl3u0wa,ESAT LES ATELIERS DE CAMINANTE,HAD,,ADRESSE,,40,,75 AV DE TERREBLANQUE,40230,ST VINCENT DE TYROSSE,43.668788,-1.277519,0559567989,400009759,400013991,Etablissement et Service d'Aide par le Travail (E.S.A.T.),2026-02-01 20:01:58.099,2026-02-01 20:01:58.099,
cml462xcl03mv10efmbquig12,FOYER TOURNESOLEIL UNITE JOUR ST PAUL,PSYCHIATRIE,,ADRESSE,,40,,RTE D'ANGOUADE BP 102,40993,ST PAUL LES DAX CEDEX,43.738407635,-1.043121358,0558915935,400011581,400785879,Etablissement Expérimental pour Adultes Handicapés,2026-02-01 20:01:58.101,2026-02-01 20:01:58.101,
cml462xcm03mx10efues56rcm,FOYER MARCADE UNITE DE JOUR AIRE/ADOUR,PSYCHIATRIE,,ADRESSE,,40,,LA PLAINE,40800,AIRE SUR L ADOUR,43.698637609,-0.254018235,0558718156,400012456,400785879,Etablissement Expérimental pour Adultes Handicapés,2026-02-01 20:01:58.103,2026-02-01 20:01:58.103,
cml462xco03mz10efp97f4kge,VILLAGE LANDAIS ALZHEIMER,PSYCHIATRIE,,ADRESSE,,40,,36 R PASCAL LAFITTE,40100,DAX,43.694095,-1.032665,0554840005,400014106,400016325,Etablissement Expérimental pour Personnes Agées,2026-02-01 20:01:58.104,2026-02-01 20:01:58.104,
cml462xcq03n110efn6rx5g6n,ASAEL PÔLE PARENTALITÉ MONT DE MARSAN,PSYCHIATRIE,,ADRESSE,,40,,577 AV DU MIDOU,40000,MONT DE MARSAN,43.889782,-0.463764,0558467550,400014270,400000782,Etablissement Expérimental Enfance Protégée,2026-02-01 20:01:58.106,2026-02-01 20:01:58.106,
cml462xcr03n310efrhqpg0wt,ASAEL PÔLE PARENTALITÉ HAGETMAU,PSYCHIATRIE,,ADRESSE,,40,,6 LOT MOUNDETTE,40700,HAGETMAU,43.661635,-0.595035,0558467550,400014288,400000782,Etablissement Expérimental Enfance Protégée,2026-02-01 20:01:58.108,2026-02-01 20:01:58.108,
cml462xct03n510ef4c58w3by,ASAEL PÔLE PARENTALITÉ ST PAUL LES DAX,PSYCHIATRIE,,ADRESSE,,40,,2128 AV DE LA RESISTANCE,40991,ST PAUL LES DAX CEDEX,43.726664,-1.077836,0558467550,400014296,400000782,Etablissement Expérimental Enfance Protégée,2026-02-01 20:01:58.109,2026-02-01 20:01:58.109,
cml462xcu03n710efpamor4o5,MAS PSY LA RIBERE,CLINIQUE,,ADRESSE,,40,,BD DES ACACIAS,40000,MONT DE MARSAN,43.891583,-0.51131,0558052222,400015921,400011177,Maison d'Accueil Spécialisée (M.A.S.),2026-02-01 20:01:58.111,2026-02-01 20:01:58.111,
cml462xcx03n910ef8mgbrerx,CLINIQUE NAPOLEON,PSYCHIATRIE,,ADRESSE,,40,,ALL DE CHRISTUS BP 167,40990,ST PAUL LES DAX,43.729521,-1.066707,0558912200,400780102,400000055,Etablissement de santé privé autorisé en SSR,2026-02-01 20:01:58.113,2026-02-01 20:01:58.113,
cml462xcz03nb10ef0jcryl0e,SMR SAINT LOUIS,PSYCHIATRIE,,ADRESSE,,40,,396 R DES PELERINS BUGLOSE,40990,ST VINCENT DE PAUL,43.78405203,-0.99020331,0558559900,400780383,640010328,Etablissement de santé privé autorisé en SSR,2026-02-01 20:01:58.116,2026-02-01 20:01:58.116,
cml462xd103nd10efci7etysx,CLINIQUE SMR PRIMEROSE,PSYCHIATRIE,,ADRESSE,,40,,187 AV DE GAUJAC BP 2,40150,SOORTS HOSSEGOR,43.658681,-1.437392,0558417979,400780425,400000246,Etablissement de santé privé autorisé en SSR,2026-02-01 20:01:58.117,2026-02-01 20:01:58.117,
cml462xd303nf10efnmev9tcx,FOYER DE CAUNEILLE,EHPAD,,ADRESSE,,40,,400 RTE DE PEYREHORADE,40300,CAUNEILLE,43.545454922,-1.068519606,0558730286,400780441,400000253,Foyer d'Accueil Médicalisé pour Adultes Handicapés (F.A.M.),2026-02-01 20:01:58.119,2026-02-01 20:01:58.119,
cml462xd403nh10efxvykdn1i,CLINIQUE SAINT MARTIN DE SEIGNANX,PSYCHIATRIE,,ADRESSE,,40,,62 ALL FRANCOIS MORANCY,40390,ST MARTIN DE SEIGNANX,43.551397,-1.421275,0540690920,400780466,400000279,Etablissement de santé privé autorisé en SSR,2026-02-01 20:01:58.121,2026-02-01 20:01:58.121,
cml462xd603nj10ef0wgo67n4,CLINIQUE MONTPRIBAT,PSYCHIATRIE,,ADRESSE,,40,,1444 CHE ALIENOR D'AQUITAINE,40380,MONTFORT EN CHALOSSE,43.700885,-0.851154,0558986028,400780482,310021068,Etablissement de santé privé autorisé en SSR,2026-02-01 20:01:58.123,2026-02-01 20:01:58.123,
cml462xd803nl10efpp54x14o,FOYER DE VIE ET D'HEBERGEMENT LES IRIS,CLINIQUE,,ADRESSE,,40,,33 R DES ERABLES,40300,PEYREHORADE,43.545924,-1.085631,0558731514,400780680,400000253,Foyer d'Accueil Polyvalent pour Adultes Handicapés,2026-02-01 20:01:58.124,2026-02-01 20:01:58.124,
cml462xda03nn10efz2529zlu,ESAT SUD ADOUR MULTISERVICES,HAD,,ADRESSE,,40,,416 R DENIS PAPIN BP 111,40993,ST PAUL LES DAX CEDEX,43.756484497,-1.06626307,0558917565,400780896,400785879,Etablissement et Service d'Aide par le Travail (E.S.A.T.),2026-02-01 20:01:58.126,2026-02-01 20:01:58.126,
cml462xdc03np10eft6a8ar8c,ESAT LE COURRIA - MOUSTEY,HAD,,ADRESSE,,40,,ZONE INDUSTRIELLE,40410,MOUSTEY,44.358340822,-0.760814104,0558077101,400781142,400780607,Etablissement et Service d'Aide par le Travail (E.S.A.T.),2026-02-01 20:01:58.128,2026-02-01 20:01:58.128,
cml462xde03nr10efhgy3qras,ESAT LE COLOMBIER - BIAUDOS,HAD,,ADRESSE,,40,,1500 RD 817,40390,BIAUDOS,43.551894509,-1.320208915,0559567204,400781175,640792255,Etablissement et Service d'Aide par le Travail (E.S.A.T.),2026-02-01 20:01:58.131,2026-02-01 20:01:58.131,
cml462xdh03nt10ef97tgjr8n,ESAT ESPERANCE - EMMAUS,HAD,,ADRESSE,,40,,3134 RTE OCEANE,40390,ST MARTIN DE SEIGNANX,43.55055142,-1.40361227,0559565321,400781399,400000675,Etablissement et Service d'Aide par le Travail (E.S.A.T.),2026-02-01 20:01:58.133,2026-02-01 20:01:58.133,
cml462xdj03nv10efigrpq0vv,ESAT DU MARENSIN,HAD,,ADRESSE,,40,,685 RTE DU BOURREGUET,40260,LESPERON,43.963603375,-1.095386848,0558892888,400781423,400013991,Etablissement et Service d'Aide par le Travail (E.S.A.T.),2026-02-01 20:01:58.135,2026-02-01 20:01:58.135,
cml462xdl03nx10efs4fkay27,ESAT DU CONTE,HAD,,ADRESSE,,40,,369 R DE LA FERME DU CONTE BP 613,40006,MONT DE MARSAN CEDEX,43.899990022,-0.466597629,0558754088,400781431,400785879,Etablissement et Service d'Aide par le Travail (E.S.A.T.),2026-02-01 20:01:58.137,2026-02-01 20:01:58.137,
cml462xdn03nz10efnxocgj9w,FOYER MARCADE APPARTEMENTS,CLINIQUE,,ADRESSE,,40,,2800 RTE DU HOUGA,40000,MONT DE MARSAN,43.872377384,-0.46312399,0558854021,400781449,400785879,Foyer Hébergement Adultes Handicapés,2026-02-01 20:01:58.139,2026-02-01 20:01:58.139,
cml462xdp03o110ef3zzga0e5,FOYER TOURNESOLEIL,CLINIQUE,,ADRESSE,,40,,392 RTE D'ANGOUADE BP 102,40993,ST PAUL LES DAX CEDEX,43.737976773,-1.044607836,0558915935,400785937,400785879,Foyer d'Accueil Polyvalent pour Adultes Handicapés,2026-02-01 20:01:58.141,2026-02-01 20:01:58.141,
cml462xdr03o310efbkm36cw5,FOYER HEBERGEMENT ESPERANCE EMMAUS,CLINIQUE,,ADRESSE,,40,,3134 RTE OCEANE,40390,ST MARTIN DE SEIGNANX,43.55055142,-1.40361227,0559565321,400786059,400000675,Foyer Hébergement Adultes Handicapés,2026-02-01 20:01:58.143,2026-02-01 20:01:58.143,
cml462xdt03o510eful20k9rz,FOYER D'HEBERGEMENT LE COTTAGE,CLINIQUE,,ADRESSE,,40,,LE COTTAGE,40410,MOUSTEY,44.358340822,-0.760814104,0558044444,400786083,400780607,Foyer Hébergement Adultes Handicapés,2026-02-01 20:01:58.145,2026-02-01 20:01:58.145,
cml462xdv03o710efea9bobqr,FOYER LE MARCADE,CLINIQUE,,ADRESSE,,40,,2800 RTE DU HOUGA,40000,MONT DE MARSAN,43.872377384,-0.46312399,0558854021,400786174,400785879,Foyer Hébergement Adultes Handicapés,2026-02-01 20:01:58.147,2026-02-01 20:01:58.147,
cml462xdx03o910efghomyo1a,FOYER DE VIE LE MARCADE,PSYCHIATRIE,,ADRESSE,,40,,2800 RTE DU HOUGA,40000,MONT DE MARSAN,43.872377384,-0.46312399,0558854020,400786190,400785879,Foyer de Vie pour Adultes Handicapés,2026-02-01 20:01:58.15,2026-02-01 20:01:58.15,
cml462xe003ob10efhosfghhu,FOYER DE VIE LE COTTAGE,PSYCHIATRIE,,ADRESSE,,40,,LE COTTAGE,40410,MOUSTEY,44.358340822,-0.760814104,0558044444,400787594,400780607,Foyer de Vie pour Adultes Handicapés,2026-02-01 20:01:58.152,2026-02-01 20:01:58.152,
cml462xe103od10ef3tqr57wd,ESAT LES JARDINS DE NONERES - SITE 2,HAD,,ADRESSE,,40,,67 AV DU 34EME RI,40000,MONT DE MARSAN,43.890831786,-0.50092723,0558466190,400789772,400787305,Etablissement et Service d'Aide par le Travail (E.S.A.T.),2026-02-01 20:01:58.153,2026-02-01 20:01:58.153,
cml462xe303of10efvv6a275d,CTRE. EUROPEEN REEDUCATION DU SPORTIF,PSYCHIATRIE,,ADRESSE,,40,,83 AV DE LATTRE TASSIGNY,40130,CAPBRETON,43.639951252,-1.431594918,0558488888,400791018,400790994,Etablissement de santé privé autorisé en SSR,2026-02-01 20:01:58.155,2026-02-01 20:01:58.155,
